"company_name","cat_id","cat_name","entity","records","state","org_id","date","source","type"
"Baptist Health",18,"Physician, Hospital","MED",1800,"Arkansas",100007100,2008-07-02,"Dataloss DB","INSD"
"Colt Express Outsourcing Services, CNET Networks",17,"Payer (Insurer)","BSO",17241,"California",100019900,2008-06-23,"Dataloss DB","STAT"
"Texas Insurance Claims Services",17,"Payer (Insurer)","BSF",NA,"Texas",100093900,2008-06-13,"Dataloss DB","PHYS"
"University of Utah Hospitals and Clinics",18,"Physician, Hospital","MED",1300000,"Utah",100105600,2008-06-10,"Dataloss DB","PORT"
"Walter Reed Army Medical Center",18,"Physician, Hospital","MED",1000,"District Of Columbia",100109900,2008-06-02,"Dataloss DB","UNKN"
"R.E. Moulton",17,"Payer (Insurer)","BSF",19000,"Texas",100078000,2008-05-23,"Dataloss DB","PORT"
"HealthSpring Inc.",17,"Payer (Insurer)","MED",9000,"Tennessee",100037800,2008-05-22,"Dataloss DB","PORT"
"University of Florida College of Medicine",18,"Physician, Hospital","MED",1900,"Florida",100101400,2008-05-20,"Dataloss DB","INSD"
"Greil Memorial Psychiatric Hospital",18,"Physician, Hospital","EDU",NA,"Alabama",100034200,2008-05-16,"Dataloss DB","PHYS"
"BB&T Insurance",17,"Payer (Insurer)","BSF",NA,"Virginia",100008100,2008-05-15,"Dataloss DB","PORT"
"Las Cruces Public Schools",52,"Education","EDU",1800,"New Mexico",100048700,2008-05-08,"Dataloss DB","DISC"
"Target America Inc., University of California, San Francisco (UCSF)",18,"Physician, Hospital","MED",NA,"California",100092300,2008-05-05,"Dataloss DB","DISC"
"Staten Island University Hospital",18,"Physician, Hospital","MED",88000,"New York",100090400,2008-05-04,"Dataloss DB","STAT"
"General Internal Medicine of Lancaster",18,"Physician, Hospital","MED",NA,"Pennsylvania",100032500,2008-04-27,"Media","PORT"
"Harmony Information Systems",17,"Payer (Insurer)","BSO",NA,"Wisconsin",100035500,2008-04-24,"Media","DISC"
"University of Texas Health Science Center",18,"Physician, Hospital","MED",2000,"Texas",100105000,2008-04-23,"Dataloss DB","DISC"
"Central Florida Regional Hospital",18,"Physician, Hospital","MED",28,"Florida",100016700,2008-04-22,"Media","PHYS"
"Central New England HealthAlliance",18,"Physician, Hospital","MED",384,"Massachusetts",100016800,2008-04-22,"Media","PORT"
"HealthNow New York",17,"Payer (Insurer)","MED",NA,"New York",100037700,2008-04-22,"Media","PORT"
"University of Massachusetts, Amherst",18,"Physician, Hospital","MED",NA,"Massachusetts",100102700,2008-04-22,"Dataloss DB","HACK"
"Helping Homeless Veterans and Families Hoosier Veterans Foundation",57,"Social Support","NGO",NA,"Indiana",100037900,2008-04-20,"Media","PHYS"
"University of Miami",18,"Physician, Hospital","MED",2100000,"Florida",100102900,2008-04-17,"Dataloss DB","PORT"
"New York-Presbyterian Hospital, Weill Cornell Medical Center",18,"Physician, Hospital","MED",49841,"New York",100062700,2008-04-11,"Dataloss DB","INSD"
"WellCare Health Plans Inc.",17,"Payer (Insurer)","MED",71000,"Georgia",100110300,2008-04-08,"Dataloss DB","DISC"
"WellPoint",17,"Payer (Insurer)","BSO",128000,"Indiana",100110600,2008-04-08,"Dataloss DB","DISC"
"Presbyterian Intercommunity Hospital",18,"Physician, Hospital","MED",5000,"California",100074000,2008-03-26,"Media","STAT"
"National Institutes of Health",18,"Physician, Hospital","GOV",4359,"Maryland",100060600,2008-03-24,"Dataloss DB","PORT"
"UCLA Medical Center",18,"Physician, Hospital","MED",900,"California",100097800,2008-03-19,"Dataloss DB","INSD"
"University Health Care",18,"Physician, Hospital","MED",4800,"Utah",100099200,2008-03-13,"Dataloss DB","PORT"
"Blue-Cross Blue-Shield of Western New York",17,"Payer (Insurer)","MED",40000,"New York",100010700,2008-03-10,"Dataloss DB","PORT"
"Central Collection Bureau",49,"Debt Collection","BSO",7e+05,"Indiana",100016600,2008-03-10,"Dataloss DB","STAT"
"Texas Department of Health and Human Services",23,"Public Health","MED",NA,"Texas",100093300,2008-03-10,"Media","STAT"
"Wellesley Health Department",23,"Public Health","GOV",480,"Massachusetts",100110400,2008-02-29,"Dataloss DB","PHYS"
"Systematic Automation Inc",42,"Human Resources","BSO",40000,"California",100092100,2008-02-15,"Dataloss DB","STAT"
"Tenet Healthcare Corporation",18,"Physician, Hospital","MED",37000,"Texas",100092700,2008-02-14,"Dataloss DB","INSD"
"Lifeblood",40,"Blood & Tissue","MED",321000,"Tennessee",100049800,2008-02-13,"Dataloss DB","PORT"
"Los Angeles Department of Water and Power",15,"Employer","GOV",NA,"California",100051700,2008-02-13,"Security Breach Letter","PHYS"
"Milwaukee County",35,"Other Government","GOV",NA,"Wisconsin",100058300,2008-02-13,"Media","DISC"
"Bellin Health",18,"Physician, Hospital","MED",650,"Wisconsin",100009000,2008-02-04,"PHIPrivacy.net","PHYS"
"University of Minnesota Reproductive Medicine Center",18,"Physician, Hospital","MED",3100,"Minnesota",100103300,2008-01-31,"Dataloss DB","PORT"
"Tuolumne General Medical, PHNS (now under ConJoin Group)",18,"Physician, Hospital","MED",798,"California",100097300,2008-01-30,"Dataloss DB","PORT"
"Horizon Blue Cross Blue Shield",17,"Payer (Insurer)","MED",3e+05,"New Jersey",100039700,2008-01-29,"Dataloss DB","PORT"
"Spectrum Family Medical",18,"Physician, Hospital","MED",NA,"Nevada",100086700,2008-01-28,"Dataloss DB","PHYS"
"Fallon Community Health Plan",17,"Payer (Insurer)","MED",29800,"Massachusetts",100028600,2008-01-24,"Dataloss DB","PORT"
"Private Medical Practice",18,"Physician, Hospital","MED",NA,"Florida",100075800,2008-01-22,"Dataloss DB","PHYS"
"Casa Del Sol Day Care",15,"Employer","BSO",NA,"Texas",100015600,2008-01-15,"Dataloss DB","PHYS"
"Johns Hopkins Hospital",18,"Physician, Hospital","MED",190,"Maryland",100044400,2008-01-10,"Dataloss DB","PHYS"
"Select Physical Therapy",18,"Physician, Hospital","MED",4000,"Texas",100082700,2008-01-10,"Dataloss DB","PHYS"
"Wisconsin Department of Health and Family Services",23,"Public Health","GOV",260000,"Wisconsin",100112300,2008-01-08,"Dataloss DB","DISC"
"Florida Department of Children and Families",23,"Public Health","GOV",1200,"Florida",100030500,2008-01-04,"Dataloss DB","PORT"
"Health Net",17,"Payer (Insurer)","MED",5000,"California",100037200,2008-01-04,"Dataloss DB","PORT"
"Workers Compensation Fund",41,"Retirement & Disability","BSO",2800,"Utah",100113200,2008-01-02,"Dataloss DB","PORT"
"Jackson National Life Insurance Company, INVEST Financial Corporation",6,"Life Insurance Company","BSF",NA,"Michigan",100043400,2007-12-20,"Dataloss DB","HACK"
"Pennsylvania Department of Aging",35,"Other Government","GOV",21000,"Pennsylvania",100071700,2007-12-18,"Dataloss DB","PORT"
"West Penn Allegheny Health System",18,"Physician, Hospital","MED",42000,"Pennsylvania",100111200,2007-12-17,"Dataloss DB","PORT"
"Sutter Lakeside Hospital",18,"Physician, Hospital","MED",NA,"California",100091500,2007-12-10,"Dataloss DB","PORT"
"Beacon Medical Services",18,"Physician, Hospital","MED",NA,"Colorado",100008300,2007-12-07,"Dataloss DB","DISC"
"Coliseum Hospital",18,"Physician, Hospital","MED",NA,"Georgia",100019200,2007-12-07,"PHIPrivacy.net","INSD"
"Colorado Board of Dental Examiners",19,"Accreditation","GOV",100,"Colorado",100019300,2007-12-07,"Dataloss DB","PHYS"
"Memorial Blood Centers",40,"Blood & Tissue","MED",268000,"Minnesota",100055800,2007-12-05,"Dataloss DB","PORT"
"Prescription Advantage",17,"Payer (Insurer)","MED",150000,"Massachusetts",100074100,2007-11-30,"Dataloss DB","UNKN"
"Beth Israel Deaconess Medical Center, Affiliated Physicians Group (APG)",18,"Physician, Hospital","EDU",53,"Massachusetts",100009500,2007-11-20,"Dataloss DB","PHYS"
"Roudebush Veteran's Administration Medical Center",18,"Physician, Hospital","MED",12000,"Indiana",100080500,2007-11-15,"Dataloss DB","STAT"
"Carolinas Medical Center, NorthEast",44,"Personal Transport","MED",28000,"North Carolina",100015400,2007-11-07,"Dataloss DB","PORT"
"Alabama Department of Public Health",23,"Public Health","GOV",1554,"Alabama",100001900,2007-11-05,"Dataloss DB","DISC"
"Pathology Group",18,"Physician, Hospital","MED",75000,"Tennessee",100071100,2007-10-30,"Dataloss DB","STAT"
"Longs Drug Stores California Inc.",3,"Pharmacy","BSR",NA,"California",100051500,2007-10-23,"Dataloss DB","PORT"
"Athens Regional Health Services",18,"Physician, Hospital","MED",85,"Georgia",100005600,2007-10-02,"Dataloss DB","STAT"
"Kansas University",29,"Researcher","EDU",NA,"Kansas",100045800,2007-09-19,"Media","PHYS"
"University of Michigan School of Nursing",18,"Physician, Hospital","MED",8585,"Michigan",100103200,2007-09-19,"Dataloss DB","PORT"
"Hartford Life Insurance Company",6,"Life Insurance Company","BSF",526,"Connecticut",100036000,2007-09-12,"Dataloss DB","HACK"
"Pennsylvania Public Welfare Department",23,"Public Health","GOV",2000,"Pennsylvania",100071800,2007-09-11,"Dataloss DB","STAT"
"McKesson Specialty, AstraZeneca",18,"Physician, Hospital","MED",68779,"Arizona",100054800,2007-09-09,"Dataloss DB","STAT"
"Affiliated Computer Services (ACS), Kraft Foods",15,"Employer","BSR",1446,"Illinois",100001300,2007-09-05,"Dataloss DB","PORT"
"Johns Hopkins Hospital",18,"Physician, Hospital","MED",5783,"Maryland",100044500,2007-09-01,"Dataloss DB","STAT"
"American Ex-Prisoners of War",57,"Social Support","NGO",35000,"Texas",100003200,2007-08-26,"Dataloss DB","UNKN"
"Greater Detroit Hospital",18,"Physician, Hospital","MED",NA,"Michigan",100033800,2007-08-15,"Media","PHYS"
"Sky Lakes Medical Center, Verus Inc.",18,"Physician, Hospital","MED",30000,"Oregon",100084600,2007-08-15,"Dataloss DB","DISC"
"Providence Alaska Medical Center",18,"Physician, Hospital","MED",250,"Alaska",100076900,2007-08-11,"Dataloss DB","PORT"
"Legacy Health System",18,"Physician, Hospital","MED",747,"Oregon",100049300,2007-08-10,"Dataloss DB","INSD"
"Electronic Data Systems",17,"Payer (Insurer)","BSO",498,"Alabama",100026900,2007-08-07,"Dataloss DB","INSD"
"WorkCare Orem",18,"Physician, Hospital","MED",NA,"Utah",100113100,2007-08-03,"Media","PHYS"
"Yuba County Health and Human Services",23,"Public Health","MED",70000,"California",100114500,2007-07-28,"Dataloss DB","PORT"
"City of Virginia Beach, Flexible Benefits Administrators",17,"Payer (Insurer)","GOV",2000,"Virginia",100018900,2007-07-27,"Dataloss DB","INSD"
"Hidalgo County Commissioner's Office",35,"Other Government","GOV",25,"Texas",100038600,2007-07-25,"Media","DISC"
"St. Vincent Hospital, Verus, Inc.",18,"Physician, Hospital","MED",51000,"Indiana",100089200,2007-07-24,"Dataloss DB","DISC"
"Science Applications International Corp. (SAIC)",25,"Analytics","BSO",867000,"California",100082300,2007-07-20,"Dataloss DB","DISC"
"South County Hospital",18,"Physician, Hospital","MED",79,"Rhode Island",100085400,2007-07-11,"Dataloss DB","PHYS"
"Winn-Dixie",3,"Pharmacy","MED",NA,"Mississippi",100112200,2007-06-23,"Dataloss DB","PHYS"
"University Community Hospital",18,"Physician, Hospital","MED",NA,"Florida",100099100,2007-06-20,"Media","DISC"
"Lynchburg  City",35,"Other Government","GOV",NA,"Virginia",100052600,2007-06-14,"Dataloss DB","DISC"
"Verus Inc., Concord Hospital",18,"Physician, Hospital","MED",9297,"",100107500,2007-06-09,"Dataloss DB","DISC"
"Dearfield Medical Building",24,"Clinical Lab","MED",NA,"Connecticut",100023000,2007-06-06,"Dataloss DB","PHYS"
"Cover Tennessee",17,"Payer (Insurer)","MED",279,"Tennessee",100021700,2007-05-26,"Dataloss DB","DISC"
"Booker T. Washington Community Center",57,"Social Support","NGO",NA,"New York",100011400,2007-05-25,"Media","PORT"
"Beacon Medical Services",18,"Physician, Hospital","MED",5000,"Colorado",100008400,2007-05-24,"Dataloss DB","DISC"
"Georgia Division of Public Health",23,"Public Health","GOV",140000,"Georgia",100032900,2007-05-17,"Dataloss DB","HACK"
"Highland Hospital          (Rochester, NY)",18,"Physician, Hospital","MED",13000,"New York",100038800,2007-05-11,"Dataloss DB","PORT"
"University of California, Irvine Medical Center",18,"Physician, Hospital","MED",287,"California",100100500,2007-05-11,"Media","PHYS"
"Healing Hands Chiropractic",18,"Physician, Hospital","MED",NA,"Colorado",100036600,2007-05-01,"Media","PHYS"
"Maine State Lottery Commission",15,"Employer","GOV",NA,"Maine",100053000,2007-05-01,"Media","PHYS"
"Baltimore County Department of Health",23,"Public Health","GOV",6000,"Maryland",100007000,2007-04-24,"Dataloss DB","PORT"
"University of California, San Francisco (UCSF)",29,"Researcher","EDU",3000,"California",100100600,2007-04-18,"Dataloss DB","STAT"
"CVS Pharmacy",3,"Pharmacy","MED",1000,"Texas",100022500,2007-04-15,"Dataloss DB","PHYS"
"University of Pittsburgh Medical Center",18,"Physician, Hospital","MED",88,"Pennsylvania",100104100,2007-04-12,"Dataloss DB","DISC"
"Georgia Department of Community Health, Affiliated Computer Services (ACS)",5,"Clearing House","GOV",2900000,"Georgia",100032800,2007-04-10,"Dataloss DB","PORT"
"Commerce Banc Insurance Services (CBIS)",17,"Payer (Insurer)","BSF",12876,"New Jersey",100020300,2007-04-03,"Dataloss DB","PORT"
"Group Health Cooperative Health Care System",18,"Physician, Hospital","MED",31000,"Washington",100034500,2007-03-23,"Dataloss DB","PORT"
"Swedish Urology Group",18,"Physician, Hospital","MED",NA,"Washington",100091800,2007-03-23,"Dataloss DB","PORT"
"Electronic Data Systems Corp. (EDS)",41,"Retirement & Disability","BSF",30,"California",100027000,2007-03-19,"Dataloss DB","PORT"
"WellPoint's Empire Blue Cross and Blue Shield unit in NY",17,"Payer (Insurer)","MED",75000,"Indiana",100110800,2007-03-14,"Dataloss DB","PORT"
"California Department of Health Services",23,"Public Health","GOV",54,"California",100013300,2007-03-02,"Media","DISC"
"Westerly Hospital",18,"Physician, Hospital","MED",2200,"Rhode Island",100111500,2007-03-01,"Dataloss DB","DISC"
"Gulf Coast Medical Center",18,"Physician, Hospital","MED",8000,"Florida",100034800,2007-02-28,"Dataloss DB","PORT"
"Gulf Coast Medical Center",18,"Physician, Hospital","MED",1900,"Tennessee",100034900,2007-02-28,"Dataloss DB","PORT"
"Back and Joint Institute of Texas",18,"Physician, Hospital","MED",NA,"Texas",100006900,2007-02-20,"Dataloss DB","PHYS"
"Seton Healthcare Network",18,"Physician, Hospital","MED",7800,"Texas",100083200,2007-02-19,"Dataloss DB","PORT"
"Social Security Administration (SSA)",43,"SSA","GOV",13,"Wisconsin",100084900,2007-02-19,"Media","PHYS"
"Albany Medical Center",18,"Physician, Hospital","MED",NA,"New York",100002200,2007-02-17,"Dataloss DB","PORT"
"Kaiser Medical Center",18,"Physician, Hospital","MED",500,"California",100045200,2007-02-14,"Dataloss DB","PORT"
"Radford University, Waldron School of Health and Human Services",29,"Researcher","EDU",2400,"Virginia",100078100,2007-02-09,"Dataloss DB","HACK"
"District Council 37 Health and Security Plan of New York City",17,"Payer (Insurer)","GOV",31500,"New York",100025300,2007-02-08,"Dataloss DB","PORT"
"Fresenius Medical Care Holdings Inc., Fresenius Medical Care North America (FMCNA)",17,"Payer (Insurer)","MED",NA,"Massachusetts",100031800,2007-02-08,"Dataloss DB","PORT"
"Johns Hopkins University and Johns Hopkins Hospital",18,"Physician, Hospital","MED",135000,"Maryland",100044800,2007-02-07,"Dataloss DB","PORT"
"Metro Credit Services",49,"Debt Collection","BSF",NA,"Texas",100057100,2007-02-06,"Dataloss DB","PHYS"
"U.S. Department of Veterans Affairs, VA Medical Center",18,"Physician, Hospital","MED",583000,"Alabama",100097500,2007-02-02,"Dataloss DB","PORT"
"New York Academy of Medicine",29,"Researcher","EDU",NA,"New York",100061900,2007-01-28,"Dataloss DB","STAT"
"Salina Regional Health Center",18,"Physician, Hospital","MED",1100,"Kansas",100081500,2007-01-28,"Dataloss DB","PORT"
"Visiting Nurse Service of New York (VNSNY)",18,"Physician, Hospital","MED",52,"New York",100108700,2007-01-25,"Dataloss DB","PORT"
"Private Medical Practice",18,"Physician, Hospital","MED",10600,"New York",100076100,2007-01-18,"Dataloss DB","STAT"
"Transamerica Financial Life Insurance Company, Aegon Insurance Group",6,"Life Insurance Company","BSF",67,"Iowa",100096200,2007-01-11,"Dataloss DB","INSD"
"Dr. Baceski's office, internal medicine",18,"Physician, Hospital","MED",NA,"Pennsylvania",100025800,2007-01-05,"Media","PORT"
"Deaconess Hospital",18,"Physician, Hospital","MED",128,"Indiana",100022800,2006-12-27,"Dataloss DB","PHYS"
"Electronic Registry Systems",54,"Registries","MED",63000,"Georgia",100027100,2006-12-14,"Dataloss DB","PORT"
"St. Vrain Valley School District",52,"Education","EDU",600,"Colorado",100089300,2006-12-14,"Dataloss DB","PHYS"
"Seton Health System",18,"Physician, Hospital","MED",14,"New York",100083000,2006-12-13,"Dataloss DB","PORT"
"Aetna, Nationwide, WellPoint Group Health Plans, Humana Medicare, Mutual of Omaha Insurance Company, Anthem Blue Cross Blue Shield via Concentra Preferred Systems",17,"Payer (Insurer)","MED",396279,"Ohio",100001200,2006-12-12,"Dataloss DB","PORT"
"Gundersen Lutheran Medical Center",18,"Physician, Hospital","MED",NA,"Wisconsin",100035100,2006-11-29,"Media","INSD"
"Kaiser Permanente Colorado-- Skyline and Southwest offices",17,"Payer (Insurer)","MED",NA,"Colorado",100045400,2006-11-28,"Dataloss DB","PORT"
"Family Health Center of Clark County",18,"Physician, Hospital","MED",7700,"Indiana",100029000,2006-11-25,"Dataloss DB","STAT"
"American Cancer Society (ACS)",23,"Public Health","NGO",NA,"Kentucky",100003100,2006-11-16,"Media","PORT"
"McAlester Clinic and Veterans Affairs Medical Center",18,"Physician, Hospital","MED",1400,"Oklahoma",100054700,2006-11-02,"Dataloss DB","PORT"
"Yates County Public Health",23,"Public Health","MED",68,"New York",100114300,2006-10-31,"Dataloss DB","PORT"
"Akron Children's Hospital",18,"Physician, Hospital","MED",235903,"Ohio",100001800,2006-10-26,"Dataloss DB","HACK"
"Swedish Medical Center, Ballard Campus",18,"Physician, Hospital","MED",1100,"Washington",100091700,2006-10-25,"Dataloss DB","INSD"
"Jacobs Neurological Institute",18,"Physician, Hospital","MED",NA,"New York",100043700,2006-10-24,"Media","PORT"
"Mount Sinai Medical Center",18,"Physician, Hospital","MED",311,"New York",100059800,2006-10-23,"Dataloss DB","PORT"
"Sisters of St. Francis Health Services via Advanced Receivables Strategy (ARS), a Perot Systems Company",18,"Physician, Hospital","MED",266200,"Indiana",100084300,2006-10-23,"Dataloss DB","PORT"
"BlueCross BlueShield of Western New York, HealthNow New York Inc., Administrative Services of Kansas",17,"Payer (Insurer)","BSF",96,"New York",100011000,2006-10-20,"Dataloss DB","PORT"
